date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,fips
2020-07-17,12,186,4,8,2,15,1.0494830537,0.8459673739,60,16745,487,133688,237,09013,9013
2020-07-18,12,186,4,8,2,15,1.0653069118,0.8529464249,60,16841,484,133594,235,09013,9013
2020-07-19,12,186,4,8,2,15,1.0822993161,0.8480411403,61,16936,481,133500,233,09013,9013
2020-07-20,12,186,3,8,2,15,1.0999486622,0.842946213,61,17031,478,133407,232,09013,9013
2020-07-21,11,186,3,8,2,15,1.1167957257,0.8438563873,62,17125,475,133314,230,09013,9013
2020-07-22,11,186,3,8,2,15,1.1333965832,0.8332906299,62,17219,472,133222,229,09013,9013
2020-07-23,11,186,3,8,2,15,1.1495426376,0.799762152,62,17312,469,133130,227,09013,9013
2020-07-24,11,186,3,8,2,15,1.1644806319,0.8405135561,63,17405,466,133040,226,09013,9013
2020-07-25,11,186,3,8,2,15,1.1783477068,0.841635965,63,17496,463,132949,224,09013,9013
2020-07-26,11,186,3,8,2,15,1.1909784031,0.8396410836,63,17587,460,132861,222,09013,9013
2020-07-27,11,186,3,8,2,15,1.2022883578,0.8404608273,64,17677,457,132772,221,09013,9013
2020-07-28,11,186,3,8,2,15,1.2121001305,0.8437561779,64,17766,453,132685,219,09013,9013
2020-07-29,11,186,3,8,2,15,1.2210316175,0.8487557433,64,17855,450,132597,217,09013,9013
2020-07-30,11,186,3,8,2,15,1.228561681,0.840245096,65,17944,447,132510,216,09013,9013
2020-07-31,11,186,3,8,2,15,1.2346415778,0.8613537445,65,18032,444,132424,214,09013,9013
2020-08-01,11,186,3,8,2,15,1.2396907821,0.874712947,65,18119,441,132339,212,09013,9013
2020-08-02,11,186,3,8,2,15,,,66,18205,437,132254,211,09013,9013
2020-08-03,11,186,3,8,2,15,,,66,18291,434,132168,211,09013,9013
2020-08-04,10,186,3,8,2,15,,,67,18378,432,132079,213,09013,9013
2020-08-05,10,186,3,8,2,15,,,67,18466,432,131987,217,09013,9013
2020-08-06,10,186,3,8,2,15,,,67,18555,433,131892,222,09013,9013
2020-08-07,10,186,3,8,2,15,,,68,18648,436,131793,229,09013,9013
2020-08-08,10,186,3,8,2,15,,,68,18743,442,131690,237,09013,9013
2020-08-09,10,186,3,8,2,15,,,68,18841,449,131582,246,09013,9013
2020-08-10,10,186,3,8,2,15,,,69,18944,459,131468,257,09013,9013
2020-08-11,10,186,3,8,2,15,,,69,19052,472,131348,270,09013,9013
2020-08-12,10,186,3,8,2,15,,,69,19166,487,131220,284,09013,9013
2020-08-13,11,186,3,8,2,15,,,70,19285,505,131085,300,09013,9013
2020-08-14,11,186,3,8,2,15,,,70,19412,526,130940,318,09013,9013
2020-08-15,11,186,3,8,2,15,,,70,19546,550,130785,338,09013,9013
2020-08-16,11,186,3,8,2,15,,,71,19689,577,130620,361,09013,9013
2020-08-17,12,186,3,8,2,15,,,71,19841,609,130443,385,09013,9013
2020-08-18,12,186,4,8,2,15,,,71,20003,643,130257,409,09013,9013
2020-08-19,12,186,4,8,2,15,,,72,20175,680,130061,433,09013,9013
2020-08-20,13,186,4,8,2,15,,,72,20357,719,129854,458,09013,9013
2020-08-21,14,186,4,8,3,15,,,72,20550,760,129636,484,09013,9013
2020-08-22,14,186,4,8,3,15,,,73,20753,803,129405,512,09013,9013
2020-08-23,15,186,5,8,3,15,,,73,20968,849,129161,541,09013,9013
2020-08-24,16,186,5,8,3,15,,,74,21195,898,128905,571,09013,9013
2020-08-25,16,186,5,8,3,15,,,74,21434,948,128634,602,09013,9013
2020-08-26,17,186,5,8,3,15,,,75,21686,1001,128349,635,09013,9013
2020-08-27,18,186,6,8,3,15,,,75,21952,1057,128048,669,09013,9013
2020-08-28,19,186,6,8,4,15,,,76,22233,1116,127731,705,09013,9013
2020-08-29,20,186,6,8,4,15,,,77,22530,1177,127397,743,09013,9013
2020-08-30,21,186,7,8,4,15,,,77,22841,1241,127046,782,09013,9013
2020-08-31,22,186,7,8,4,15,,,78,23169,1308,126678,823,09013,9013
2020-09-01,24,186,7,8,5,15,,,79,23513,1378,126291,866,09013,9013
2020-09-02,25,186,8,8,5,15,,,79,23876,1451,125884,910,09013,9013
2020-09-03,26,186,8,8,5,15,,,80,24257,1527,125457,956,09013,9013
2020-09-04,28,186,9,8,5,15,,,81,24657,1607,125009,1003,09013,9013
2020-09-05,30,186,10,8,6,15,,,82,25077,1689,124540,1052,09013,9013
2020-09-06,32,186,10,8,6,15,,,83,25517,1775,124050,1103,09013,9013
2020-09-07,33,186,11,8,6,15,,,85,25978,1863,123537,1155,09013,9013
2020-09-08,35,186,12,8,7,15,,,86,26460,1956,123001,1209,09013,9013
2020-09-09,37,186,13,8,7,15,,,87,26964,2051,122441,1265,09013,9013
2020-09-10,39,186,13,8,8,15,,,89,27492,2149,121857,1321,09013,9013
2020-09-11,41,186,14,8,8,15,,,90,28043,2250,121248,1380,09013,9013
2020-09-12,44,186,15,8,8,15,,,92,28617,2355,120613,1439,09013,9013
2020-09-13,46,186,16,8,9,15,,,94,29217,2462,119953,1500,09013,9013
2020-09-14,48,186,17,8,9,15,,,96,29841,2572,119268,1561,09013,9013
2020-09-15,51,186,18,8,10,15,,,97,30490,2684,118556,1624,09013,9013
2020-09-16,53,186,19,8,10,15,,,99,31166,2799,117818,1687,09013,9013
2020-09-17,56,186,20,8,11,15,,,102,31866,2916,117053,1750,09013,9013
2020-09-18,59,186,21,8,11,15,,,104,32593,3035,116262,1814,09013,9013
2020-09-19,61,186,22,8,12,15,,,106,33346,3155,115446,1878,09013,9013
2020-09-20,64,186,23,8,12,15,,,108,34125,3276,114603,1942,09013,9013
2020-09-21,67,186,24,8,13,15,,,111,34929,3399,113735,2006,09013,9013
2020-09-22,70,186,25,8,13,15,,,114,35759,3522,112842,2069,09013,9013
2020-09-23,73,186,27,8,14,15,,,116,36615,3645,111924,2131,09013,9013
2020-09-24,76,186,28,8,15,15,,,119,37496,3769,110983,2191,09013,9013
2020-09-25,79,186,29,8,15,15,,,122,38401,3891,110019,2250,09013,9013
2020-09-26,82,186,30,8,16,15,,,125,39330,4013,109033,2307,09013,9013
2020-09-27,85,186,31,8,16,15,,,129,40282,4133,108026,2362,09013,9013
2020-09-28,88,186,33,8,17,15,,,132,41256,4251,106999,2415,09013,9013
2020-09-29,91,186,34,8,18,15,,,135,42251,4365,105954,2465,09013,9013
2020-09-30,94,186,35,8,18,15,,,139,43266,4477,104892,2512,09013,9013
2020-10-01,97,186,36,8,19,15,,,143,44299,4585,103814,2556,09013,9013
2020-10-02,101,186,38,8,19,15,,,147,45350,4688,102724,2597,09013,9013
2020-10-03,104,186,39,8,20,15,,,151,46416,4787,101621,2633,09013,9013
2020-10-04,107,186,40,8,21,15,,,155,47496,4880,100508,2666,09013,9013
2020-10-05,110,186,41,8,21,15,,,159,48589,4967,99387,2694,09013,9013
2020-10-06,112,186,42,8,22,15,,,163,49692,5048,98259,2718,09013,9013
2020-10-07,115,186,44,8,22,15,,,168,50804,5122,97127,2738,09013,9013
2020-10-08,118,186,45,8,23,15,,,172,51923,5188,95994,2753,09013,9013
2020-10-09,120,186,46,8,23,15,,,177,53046,5247,94861,2763,09013,9013
2020-10-10,123,186,47,8,24,15,,,182,54174,5298,93728,2768,09013,9013
2020-10-11,125,186,48,8,24,15,,,186,55301,5340,92599,2769,09013,9013
2020-10-12,127,186,49,8,25,15,,,191,56428,5374,91476,2765,09013,9013
2020-10-13,129,186,50,8,25,15,,,196,57553,5399,90359,2757,09013,9013
2020-10-14,131,186,51,8,26,15,,,201,58675,5415,89252,2743,09013,9013
2020-10-15,133,186,52,8,26,15,,,207,59790,5423,88155,2725,09013,9013
2020-10-16,135,186,52,8,26,15,,,212,60896,5422,87072,2702,09013,9013
2020-10-17,136,186,53,8,27,15,,,217,61993,5412,86002,2675,09013,9013
2020-10-18,137,186,54,8,27,15,,,223,63077,5392,84949,2644,09013,9013
2020-10-19,138,186,54,8,27,15,,,228,64148,5365,83913,2609,09013,9013
2020-10-20,139,186,55,8,27,15,,,234,65204,5328,82895,2570,09013,9013
2020-10-21,140,186,55,8,27,15,,,239,66244,5284,81898,2528,09013,9013
2020-10-22,140,186,55,8,27,15,,,245,67265,5232,80922,2483,09013,9013
2020-10-23,140,186,56,8,27,15,,,250,68267,5173,79967,2435,09013,9013
2020-10-24,140,186,56,8,27,15,,,256,69250,5106,79035,2385,09013,9013
2020-10-25,140,186,56,8,27,15,,,261,70212,5033,78126,2332,09013,9013
2020-10-26,139,186,56,8,27,15,,,267,71152,4954,77240,2277,09013,9013
2020-10-27,139,186,56,8,27,15,,,272,72070,4869,76380,2221,09013,9013
2020-10-28,138,186,56,8,27,15,,,278,72964,4778,75543,2163,09013,9013
2020-10-29,137,186,56,8,27,15,,,283,73834,4683,74732,2103,09013,9013
2020-10-30,136,186,55,8,27,15,,,289,74680,4583,73946,2044,09013,9013
2020-10-31,135,186,55,8,26,15,,,294,75502,4479,73184,1984,09013,9013
2020-03-21,0,162,0,3,0,5,1.7537512552,1.0699018552,0,0,32,116711,38,09015,9015
2020-03-22,0,162,0,3,0,5,1.759261427,1.0567642003,0,17,42,116685,47,09015,9015
2020-03-23,0,162,0,3,0,5,1.762789709,1.0788396838,0,39,53,116651,59,09015,9015
2020-03-24,0,162,0,3,0,5,1.7629264883,1.0499326855,0,66,68,116607,75,09015,9015
2020-03-25,0,162,0,3,0,5,1.7595006074,1.0278276414,0,101,87,116552,95,09015,9015
2020-03-26,0,162,0,3,0,5,1.7517276895,0.983883468,0,145,111,116482,121,09015,9015
2020-03-27,1,162,0,3,0,5,1.7392291754,0.935529954,0,201,141,116395,153,09015,9015
2020-03-28,1,162,0,3,0,5,1.721543279,0.9002209136,0,270,178,116291,187,09015,9015
2020-03-29,1,162,0,3,0,5,1.6985342393,0.8491280244,0,354,221,116169,225,09015,9015
2020-03-30,2,162,0,3,0,5,1.6699126304,0.8169758524,0,454,271,116028,266,09015,9015
2020-03-31,3,162,0,3,0,5,1.6361079652,0.7689993917,0,572,327,115868,309,09015,9015
2020-04-01,3,162,1,3,0,5,1.5975035662,0.7397290029,0,707,389,115689,352,09015,9015
2020-04-02,4,162,1,3,0,5,1.5550637727,0.7115657972,0,859,455,115495,394,09015,9015
2020-04-03,5,162,1,3,1,5,1.5083755873,0.6730819911,0,1028,524,115288,432,09015,9015
2020-04-04,6,162,2,3,1,5,1.4589077108,0.670041629,0,1211,593,115074,464,09015,9015
2020-04-05,7,162,2,3,1,5,1.4071517923,0.6503412596,0,1405,659,114857,486,09015,9015
2020-04-06,8,162,2,3,1,5,1.3549821202,0.6307603306,0,1606,719,114644,498,09015,9015
2020-04-07,10,162,3,3,1,5,1.3037171776,0.6166917313,0,1809,770,114442,497,09015,9015
2020-04-08,11,162,3,3,2,5,1.2548735843,0.6076976514,0,2009,809,114257,482,09015,9015
2020-04-09,12,162,4,3,2,5,1.2097466293,0.6034041731,0,2200,832,114096,453,09015,9015
2020-04-10,13,162,4,3,2,5,1.1683889276,0.5980226052,0,2379,839,113946,424,09015,9015
2020-04-11,14,162,4,3,2,5,1.1316852403,0.5970710417,0,2547,837,113796,405,09015,9015
2020-04-12,15,162,5,3,3,5,1.0994180378,0.5948387753,0,2710,829,113647,391,09015,9015
2020-04-13,16,162,5,3,3,5,1.0719103611,0.5970060549,0,2867,818,113501,380,09015,9015
2020-04-14,16,162,5,3,3,5,1.0491754982,0.5977955418,0,3021,805,113356,372,09015,9015
2020-04-15,17,162,6,3,3,5,1.0309380256,0.6088337493,0,3171,792,113214,364,09015,9015
2020-04-16,17,162,6,3,3,5,1.0169646848,0.6070940027,0,3318,779,113074,357,09015,9015
2020-04-17,17,162,6,3,3,5,1.0058745115,0.61029546,0,3462,765,112937,350,09015,9015
2020-04-18,18,162,6,3,3,5,0.9980758607,0.6125467365,0,3603,751,112802,343,09015,9015
2020-04-19,18,162,6,3,3,5,0.9925040852,0.6083816669,0,3742,738,112670,336,09015,9015
2020-04-20,18,162,6,3,3,5,0.9885179641,0.5979853555,0,3878,725,112540,330,09015,9015
2020-04-21,18,162,6,3,3,5,0.985661064,0.6103570769,0,4012,711,112413,324,09015,9015
2020-04-22,18,162,6,3,3,5,0.9832504014,0.6168264779,0,4143,698,112288,318,09015,9015
2020-04-23,18,162,7,3,3,5,0.9804629457,0.5945371364,0,4271,685,112165,312,09015,9015
2020-04-24,18,162,7,3,3,5,0.9773365782,0.5838926355,0,4397,673,112045,306,09015,9015
2020-04-25,18,162,7,3,3,5,0.9731018008,0.5793416078,0,4521,660,111928,300,09015,9015
2020-04-26,18,162,7,3,3,5,0.967743329,0.5751149626,0,4642,647,111812,294,09015,9015
2020-04-27,18,162,7,3,3,5,0.9611968244,0.5712312731,0,4761,635,111699,288,09015,9015
2020-04-28,18,162,7,3,3,5,0.9529769108,0.5562836496,0,4877,623,111588,282,09015,9015
2020-04-29,17,162,7,3,3,5,0.9432720148,0.5417647038,0,4992,611,111480,277,09015,9015
2020-04-30,17,162,7,3,3,5,0.9323667178,0.5449127918,0,5104,599,111373,271,09015,9015
2020-05-01,17,162,7,3,3,5,0.9208330558,0.5366952679,0,5213,588,111269,266,09015,9015
2020-05-02,17,162,6,3,3,5,0.9086705343,0.5228857773,0,5321,576,111167,261,09015,9015
2020-05-03,17,162,6,3,3,5,0.8961670316,0.5264952276,0,5426,565,111067,255,09015,9015
2020-05-04,16,162,6,3,3,5,0.8831685874,0.5187005499,0,5530,554,110969,250,09015,9015
2020-05-05,16,162,6,3,3,5,0.8703522847,0.5166267951,0,5631,543,110872,245,09015,9015
2020-05-06,16,162,6,3,3,5,0.8583118543,0.520102568,0,5730,532,110778,240,09015,9015
2020-05-07,16,162,6,3,3,5,0.847016381,0.5175897875,0,5827,522,110686,235,09015,9015
2020-05-08,16,162,6,3,3,5,0.8365843633,0.5263747543,0,5922,511,110596,230,09015,9015
2020-05-09,15,162,6,3,3,5,0.8271416864,0.5291006203,0,6015,501,110508,226,09015,9015
2020-05-10,15,162,6,3,3,5,0.8185757541,0.5200263866,0,6106,491,110421,221,09015,9015
2020-05-11,15,162,6,3,3,5,0.8108388403,0.5222598413,0,6196,481,110336,216,09015,9015
2020-05-12,15,162,6,3,3,5,0.8042696555,0.535703207,0,6283,471,110253,212,09015,9015
2020-05-13,14,162,6,3,2,5,0.7980484077,0.5548196346,0,6369,461,110172,207,09015,9015
2020-05-14,14,162,6,3,2,5,0.7924341568,0.5564403292,0,6453,452,110092,203,09015,9015
2020-05-15,14,162,6,3,2,5,0.7871719844,0.5637328902,0,6535,442,110015,199,09015,9015
2020-05-16,14,162,6,3,2,5,0.7820672822,0.5594329881,0,6616,433,109938,194,09015,9015
2020-05-17,13,162,5,3,2,5,0.7770015752,0.5724423372,0,6694,424,109864,190,09015,9015
2020-05-18,13,162,5,3,2,5,0.7723449214,0.5795601,0,6771,415,109791,186,09015,9015
2020-05-19,13,162,5,3,2,5,0.7674711027,0.5751935476,0,6847,407,109719,182,09015,9015
2020-05-20,13,162,5,3,2,5,0.7627510797,0.5823296036,0,6920,398,109650,178,09015,9015
2020-05-21,12,162,5,3,2,5,0.7583610104,0.5893704101,0,6992,390,109581,175,09015,9015
2020-05-22,12,162,5,3,2,5,0.7549696851,0.5845758987,0,7063,381,109515,171,09015,9015
2020-05-23,12,162,5,3,2,5,0.7531437549,0.5908765021,0,7132,373,109449,167,09015,9015
2020-05-24,12,162,5,3,2,5,0.7527844573,0.5967537251,0,7200,365,109385,163,09015,9015
2020-05-25,12,162,5,3,2,5,0.7541222897,0.5905940234,0,7266,357,109323,160,09015,9015
2020-05-26,11,162,5,3,2,5,0.7569012729,0.6013388055,0,7330,350,109262,156,09015,9015
2020-05-27,11,162,5,3,2,5,0.7616441965,0.6115166467,0,7394,342,109202,153,09015,9015
2020-05-28,11,162,4,3,2,5,0.7683799543,0.626892709,0,7455,335,109143,150,09015,9015
2020-05-29,11,162,4,3,2,5,0.7769428826,0.6359678099,0,7516,328,109086,146,09015,9015
2020-05-30,10,162,4,3,2,5,0.786885617,0.6561916004,1,7575,320,109030,143,09015,9015
2020-05-31,10,162,4,3,2,5,0.7977889115,0.6588175931,1,7633,313,108975,140,09015,9015
2020-06-01,10,162,4,3,2,5,0.809360808,0.6612505771,2,7690,307,108922,137,09015,9015
2020-06-02,10,162,4,3,2,5,0.8207846192,0.6752733149,2,7745,300,108870,134,09015,9015
2020-06-03,10,162,4,3,1,5,0.8312006499,0.6895869739,3,7799,293,108818,131,09015,9015
2020-06-04,9,162,4,3,1,5,0.8401937892,0.6869908782,3,7852,287,108768,128,09015,9015
2020-06-05,9,162,4,3,1,5,0.8472901751,0.6791688254,3,7904,280,108720,125,09015,9015
2020-06-06,9,162,4,3,1,5,0.851885191,0.6720688558,4,7954,274,108672,122,09015,9015
2020-06-07,9,162,4,3,1,5,0.8541666334,0.6598632548,4,8004,268,108625,119,09015,9015
2020-06-08,9,162,4,3,1,5,0.8535837568,0.6484845114,5,8052,262,108579,117,09015,9015
2020-06-09,8,162,4,3,1,5,0.850586501,0.6378027392,5,8099,256,108535,114,09015,9015
2020-06-10,8,162,3,3,1,5,0.8448577899,0.6279094702,5,8146,251,108491,111,09015,9015
2020-06-11,8,162,3,3,1,5,0.8371379275,0.6243644999,6,8191,245,108449,109,09015,9015
2020-06-12,8,162,3,3,1,5,0.8278594366,0.6212694668,6,8235,240,108407,106,09015,9015
2020-06-13,8,162,3,3,1,5,0.8178037622,0.6183987873,6,8278,234,108366,104,09015,9015
2020-06-14,7,162,3,3,1,5,0.8071921803,0.6156885844,7,8320,229,108327,102,09015,9015
2020-06-15,7,162,3,3,1,5,0.7967351912,0.6187072572,7,8361,224,108288,99,09015,9015
2020-06-16,7,162,3,3,1,5,0.7865277193,0.6274274032,7,8401,219,108250,97,09015,9015
2020-06-17,7,162,3,3,1,5,0.7769696315,0.6417335908,7,8441,214,108213,95,09015,9015
2020-06-18,7,162,3,3,1,5,0.7687075046,0.6441186614,8,8479,209,108177,93,09015,9015
2020-06-19,6,162,3,3,1,5,0.7617813621,0.6634385747,8,8517,204,108141,90,09015,9015
2020-06-20,6,162,2,3,1,5,0.7564072428,0.6707634519,8,8553,199,108107,88,09015,9015
2020-06-21,6,162,2,3,1,5,0.7523851259,0.6834715424,8,8589,195,108073,86,09015,9015
2020-06-22,6,162,2,3,1,5,0.7496771225,0.6842532757,8,8624,190,108040,84,09015,9015
2020-06-23,6,162,2,3,1,5,0.7480673156,0.6904914896,9,8658,186,108008,82,09015,9015
2020-06-24,6,162,2,3,1,5,0.7471776227,0.7080688299,9,8692,182,107976,80,09015,9015
2020-06-25,5,162,2,3,1,5,0.7471569345,0.7138483048,9,8724,178,107946,79,09015,9015
2020-06-26,5,162,2,3,1,5,0.7479478344,0.7136199916,9,8756,173,107916,77,09015,9015
2020-06-27,5,162,2,3,1,5,0.7492356821,0.7247952274,9,8787,169,107886,75,09015,9015
2020-06-28,5,162,2,3,1,5,0.7511327496,0.7242475912,10,8818,166,107858,73,09015,9015
2020-06-29,5,162,2,3,1,5,0.753655163,0.7235194331,10,8847,162,107830,71,09015,9015
2020-06-30,5,162,2,3,1,5,0.7567660572,0.728394898,10,8876,158,107802,70,09015,9015
2020-07-01,5,162,2,3,1,5,0.7604279659,0.7446583041,10,8905,154,107776,68,09015,9015
2020-07-02,4,162,1,3,1,5,0.7645780282,0.7492337871,10,8932,151,107750,67,09015,9015
2020-07-03,4,162,1,3,1,5,0.7694238666,0.7593819193,10,8959,147,107725,65,09015,9015
2020-07-04,4,162,1,3,0,5,0.774628043,0.7752001112,10,8985,144,107699,64,09015,9015
2020-07-05,4,162,1,3,0,5,0.780552056,0.7734899959,11,9011,141,107674,64,09015,9015
2020-07-06,4,162,1,3,0,5,0.7872672255,0.7830984988,11,9037,138,107647,64,09015,9015
2020-07-07,4,162,1,3,0,5,0.7944444551,0.7925736165,11,9064,137,107619,65,09015,9015
2020-07-08,4,162,1,3,0,5,0.8019984422,0.8019399736,11,9091,136,107590,67,09015,9015
2020-07-09,4,162,1,3,0,5,0.8104741333,0.805266755,11,9119,136,107559,70,09015,9015
2020-07-10,4,162,1,3,0,5,0.8196322908,0.8026230227,11,9149,137,107527,73,09015,9015
2020-07-11,3,162,1,3,0,5,0.8292253439,0.8056272494,11,9179,140,107493,76,09015,9015
2020-07-12,3,162,1,3,0,5,0.8396061761,0.8026305614,11,9211,143,107457,80,09015,9015
2020-07-13,3,162,1,3,0,5,0.8511370676,0.7993018797,12,9245,147,107418,85,09015,9015
2020-07-14,3,162,1,3,0,5,0.8639569826,0.8013745917,12,9281,152,107377,90,09015,9015
2020-07-15,3,162,1,3,0,5,0.8779320629,0.7973403335,12,9320,159,107332,96,09015,9015
2020-07-16,3,162,1,3,0,5,0.8934950206,0.7813006892,12,9361,166,107284,104,09015,9015
2020-07-17,3,162,1,3,0,5,0.9107894845,0.7820817102,12,9405,175,107232,112,09015,9015
2020-07-18,4,162,1,3,0,5,0.9299547602,0.8054166851,12,9453,186,107175,121,09015,9015
2020-07-19,4,162,1,3,0,5,0.9507425659,0.7994157625,12,9504,198,107114,130,09015,9015
2020-07-20,4,162,1,3,0,5,0.9725014768,0.7989080087,12,9559,211,107050,139,09015,9015
2020-07-21,4,162,1,3,0,5,0.9931029416,0.8102813862,13,9618,226,106981,149,09015,9015
2020-07-22,4,162,1,3,0,5,1.0143528502,0.8156940713,13,9681,241,106908,159,09015,9015
2020-07-23,4,162,1,3,1,5,1.0358665091,0.8037101102,13,9748,257,106830,170,09015,9015
2020-07-24,4,162,1,3,1,5,1.0571183168,0.8489208798,13,9820,275,106746,182,09015,9015
2020-07-25,5,162,1,3,1,5,1.0777842873,0.8606437805,13,9897,294,106657,194,09015,9015
2020-07-26,5,162,1,3,1,5,1.0977298568,0.8632140923,13,9979,313,106562,207,09015,9015
2020-07-27,5,162,1,3,1,5,1.1166990953,0.8621832346,14,10067,335,106461,221,09015,9015
2020-07-28,6,162,2,3,1,5,1.1345175178,0.8771189303,14,10160,357,106352,236,09015,9015
2020-07-29,6,162,2,3,1,5,1.1512743534,0.8875878967,14,10260,381,106237,252,09015,9015
2020-07-30,6,162,2,3,1,5,1.1667464397,0.892247177,14,10366,407,106114,268,09015,9015
2020-07-31,7,162,2,3,1,5,1.1805685009,0.8895184365,14,10479,434,105983,286,09015,9015
2020-08-01,7,162,2,3,1,5,1.1931153382,0.8930618074,15,10600,463,105844,305,09015,9015
2020-08-02,8,162,2,3,1,5,,,15,10728,494,105695,325,09015,9015
2020-08-03,8,162,2,3,1,5,,,15,10865,526,105537,346,09015,9015
2020-08-04,9,162,3,3,1,5,,,15,11011,561,105369,369,09015,9015
2020-08-05,10,162,3,3,2,5,,,16,11167,598,105189,392,09015,9015
2020-08-06,10,162,3,3,2,5,,,16,11332,637,104999,418,09015,9015
2020-08-07,11,162,3,3,2,5,,,16,11508,679,104796,444,09015,9015
2020-08-08,12,162,4,3,2,5,,,17,11695,722,104581,473,09015,9015
2020-08-09,13,162,4,3,2,5,,,17,11894,769,104352,502,09015,9015
2020-08-10,13,162,4,3,2,5,,,18,12106,818,104109,534,09015,9015
2020-08-11,14,162,5,3,3,5,,,18,12330,870,103851,567,09015,9015
2020-08-12,15,162,5,3,3,5,,,19,12569,925,103578,602,09015,9015
2020-08-13,17,162,5,3,3,5,,,19,12822,983,103288,639,09015,9015
2020-08-14,18,162,6,3,3,5,,,20,13090,1045,102980,678,09015,9015
2020-08-15,19,162,6,3,3,5,,,21,13375,1109,102655,718,09015,9015
2020-08-16,20,162,7,3,4,5,,,22,13677,1178,102310,761,09015,9015
2020-08-17,21,162,7,3,4,5,,,22,13996,1249,101946,806,09015,9015
2020-08-18,23,162,8,3,4,5,,,23,14335,1324,101561,852,09015,9015
2020-08-19,24,162,8,3,4,5,,,24,14692,1403,101155,901,09015,9015
2020-08-20,26,162,9,3,5,5,,,25,15070,1486,100726,952,09015,9015
2020-08-21,28,162,10,3,5,5,,,26,15470,1573,100273,1005,09015,9015
2020-08-22,29,162,10,3,5,5,,,27,15892,1663,99797,1059,09015,9015
2020-08-23,31,162,11,3,6,5,,,28,16335,1757,99297,1116,09015,9015
2020-08-24,33,162,12,3,6,5,,,30,16803,1855,98771,1175,09015,9015
2020-08-25,35,162,12,3,7,5,,,31,17294,1957,98219,1235,09015,9015
2020-08-26,37,162,13,3,7,5,,,32,17811,2063,97640,1297,09015,9015
2020-08-27,39,162,14,3,7,5,,,34,18353,2172,97035,1361,09015,9015
2020-08-28,42,162,15,3,8,5,,,35,18921,2285,96401,1426,09015,9015
2020-08-29,44,162,16,3,8,5,,,37,19517,2402,95739,1493,09015,9015
2020-08-30,47,162,17,3,9,5,,,39,20139,2522,95049,1560,09015,9015
2020-08-31,49,162,18,3,9,5,,,41,20790,2644,94330,1629,09015,9015
2020-09-01,52,162,19,3,10,5,,,43,21468,2769,93582,1698,09015,9015
2020-09-02,54,162,20,3,10,5,,,45,22175,2897,92806,1767,09015,9015
2020-09-03,57,162,21,3,11,5,,,47,22910,3027,92002,1837,09015,9015
2020-09-04,60,162,22,3,11,5,,,49,23673,3157,91169,1906,09015,9015
2020-09-05,63,162,23,3,12,5,,,51,24464,3290,90309,1975,09015,9015
2020-09-06,66,162,24,3,13,5,,,54,25282,3422,89423,2043,09015,9015
2020-09-07,69,162,25,3,13,5,,,56,26128,3555,88510,2110,09015,9015
2020-09-08,72,162,27,3,14,5,,,59,27001,3688,87572,2175,09015,9015
2020-09-09,76,162,28,3,14,5,,,62,27900,3819,86611,2237,09015,9015
2020-09-10,79,162,29,3,15,5,,,65,28824,3950,85628,2297,09015,9015
2020-09-11,82,162,30,3,16,5,,,68,29772,4078,84623,2353,09015,9015
2020-09-12,85,162,32,3,16,5,,,71,30742,4203,83600,2406,09015,9015
2020-09-13,89,162,33,3,17,5,,,75,31734,4323,82558,2456,09015,9015
2020-09-14,92,162,34,3,18,5,,,78,32745,4439,81502,2502,09015,9015
2020-09-15,95,162,36,3,18,5,,,82,33773,4550,80432,2543,09015,9015
2020-09-16,99,162,37,3,19,5,,,86,34818,4654,79350,2580,09015,9015
2020-09-17,102,162,38,3,20,5,,,90,35876,4752,78261,2612,09015,9015
2020-09-18,105,162,39,3,20,5,,,94,36946,4842,77164,2638,09015,9015
2020-09-19,108,162,41,3,21,5,,,98,38026,4924,76064,2658,09015,9015
2020-09-20,111,162,42,3,21,5,,,102,39113,4998,74963,2673,09015,9015
2020-09-21,114,162,43,3,22,5,,,106,40204,5062,73862,2682,09015,9015
2020-09-22,116,162,44,3,23,5,,,111,41298,5117,72764,2685,09015,9015
2020-09-23,119,162,45,3,23,5,,,115,42392,5162,71673,2683,09015,9015
2020-09-24,121,162,46,3,23,5,,,120,43485,5196,70589,2674,09015,9015
2020-09-25,123,162,47,3,24,5,,,125,44572,5220,69517,2660,09015,9015
2020-09-26,125,162,48,3,24,5,,,130,45652,5234,68456,2640,09015,9015
2020-09-27,127,162,49,3,25,5,,,135,46723,5236,67410,2615,09015,9015
2020-09-28,129,162,50,3,25,5,,,140,47784,5228,66380,2585,09015,9015
2020-09-29,130,162,50,3,25,5,,,145,48831,5209,65368,2550,09015,9015
2020-09-30,131,162,51,3,26,5,,,150,49863,5180,64376,2510,09015,9015
2020-10-01,132,162,52,3,26,5,,,155,50877,5140,63405,2466,09015,9015
2020-10-02,133,162,52,3,26,5,,,160,51873,5091,62457,2418,09015,9015
2020-10-03,134,162,52,3,26,5,,,166,52849,5033,61533,2367,09015,9015
